outcome,feature,coef,SE,CI_lo,CI_hi,p,n,q_fdr,group
HAMD,F0final_sma_de_percentile99.0,-0.1622215584886926,0.04944001210324474,-0.25912220160627664,-0.06532091537110855,0.0010337390191162644,348,0.008476659956753368,F0
HAMD,F0final_sma_de_pctlrange0-1,-0.1627293381865299,0.04947333525824133,-0.25969529348775855,-0.06576338288530129,0.001004607404094813,348,0.008476659956753368,F0
HAMD,F0final_sma_de_stddev,0.01058228444195529,0.042454312271434674,-0.07262663859847353,0.0937912074823841,0.8031574373072387,348,0.9189087695987348,F0
HAMD,F0final_sma_de_skewness,-0.031427351921241894,0.04128270097150789,-0.11233995900993406,0.04948525516745027,0.44649480062923363,348,0.9142340313839096,F0
HAMD,F0final_sma_de_kurtosis,0.1235679759364417,0.04332119472598482,0.03865999450626491,0.2084759573666185,0.004339487398155379,348,0.02965316388739509,F0
HAMD,F0final_sma_de_upleveltime25,0.07817179221239727,0.040565669657511544,-0.001335459325074631,0.15767904374986919,0.05397426378245761,348,0.30238828923171845,F0
HAMD,F0final_sma_de_upleveltime50,0.02726933306126693,0.04067579845788251,-0.05245376695859266,0.10699243308112652,0.5025984825160396,348,0.9142340313839096,F0
HAMD,F0final_sma_de_upleveltime75,0.015111133878038498,0.042620720500913985,-0.06842394329890084,0.09864621105497784,0.7229274882466904,348,0.9189087695987348,F0
HAMD,F0final_sma_de_upleveltime90,-0.03717693420869456,0.0451380485916622,-0.12564588378077138,0.05129201536338226,0.4101512946683171,348,0.9142340313839096,F0
HAMD,F0final_sma_de_risetime,-0.03191366111225787,0.060482751668529726,-0.150457676068456,0.08663035384394024,0.5977430035298142,348,0.9189087695987348,F0
HAMD,F0final_sma_de_leftctime,0.03457400823285079,0.054584030199447846,-0.07240872508911364,0.14155674155481524,0.5264666819827977,348,0.9142340313839096,F0
HAMD,F0final_sma_de_lpgain,0.016729882877863752,0.042053458120370785,-0.06569338046342646,0.09915314621915397,0.6907597854262302,348,0.9189087695987348,F0
HAMD,F0final_sma_de_lpc0,0.028784472102938254,0.041300076988801344,-0.05216219135384383,0.10973113555972033,0.48582827473457035,348,0.9142340313839096,F0
HAMD,F0final_sma_de_lpc1,-0.012930978210387507,0.04045952307083926,-0.09223018626089988,0.06636822984012486,0.7492694262293617,348,0.9189087695987348,F0
HAMD,F0final_sma_de_lpc2,0.005781675384612845,0.03974265201208355,-0.07211249120917923,0.08367584197840491,0.8843336064786366,348,0.9189087695987348,F0
HAMD,F0final_sma_de_lpc3,-0.006342278231991769,0.040943818999031434,-0.08659068885962018,0.07390613239563665,0.8768986003725128,348,0.9189087695987348,F0
HAMD,F0final_sma_de_lpc4,0.027174644572272883,0.040631667851428514,-0.052461961048320974,0.10681125019286673,0.5036201601498485,348,0.9142340313839096,F0
HAMD,F0final_sma_ff0_nnz,-0.04061424355123744,0.06225280840121434,-0.16262750595409003,0.08139901885161517,0.5141378668026886,348,0.9142340313839096,F0
HAMD,F0final_sma_ff0_meanSegLen,-0.06358785091306754,0.05540177971024078,-0.1721733438245614,0.044997641998426305,0.2510683681033451,348,0.7081042116631455,F0
HAMD,F0final_sma_ff0_maxSegLen,-0.01845933363239851,0.04872057716839681,-0.1139499101884607,0.0770312429236637,0.704775736560818,348,0.9189087695987348,F0
HAMD,F0final_sma_ff0_segLenStddev,-0.024885468155661446,0.053351754634838995,-0.1294529857519638,0.07968204944064089,0.6408995698011957,348,0.9189087695987348,F0
PHQ,F0final_sma_amean,0.030098518073912863,0.08707651735936611,-0.14056831984962154,0.20076535599744727,0.7296012776260246,348,0.890581794815888,F0
PHQ,F0final_sma_flatness,-0.10161294863147571,0.06324280132730327,-0.22556656151441207,0.022340664251460626,0.10811762654227922,348,0.4613731181264031,F0
PHQ,F0final_sma_posamean,0.030098518073912863,0.08707651735936611,-0.14056831984962154,0.20076535599744727,0.7296012776260246,348,0.890581794815888,F0
PHQ,F0final_sma_rqmean,0.042802629916053436,0.08548421817706402,-0.12474335895755628,0.21034861878966316,0.6165766576787748,348,0.890581794815888,F0
PHQ,F0final_sma_range,0.0057417439353061326,0.04725966466142721,-0.08688549672253153,0.09836898459314379,0.903300131531673,348,0.9531482883212964,F0
PHQ,F0final_sma_maxPos,0.052617941805288004,0.04233518750184619,-0.03035750097708076,0.13559338458765677,0.2139087140864847,348,0.5658230501642498,F0
PHQ,F0final_sma_minPos,0.032755347096804145,0.04230461577713812,-0.050160176206191516,0.11567087039979981,0.43876901294297477,348,0.8336054740949762,F0
PHQ,F0final_sma_linregc1,-0.04231683505540901,0.04089378032781692,-0.12246717168962273,0.03783350157880472,0.3007628806683659,348,0.7046444632801715,F0
PHQ,F0final_sma_linregc2,0.05168974866161061,0.07079733831478006,-0.08707048463665595,0.19044998195987717,0.4653237781892594,348,0.839732625683695,F0
PHQ,F0final_sma_linregerrQ,0.07580488392956732,0.0513630408080604,-0.02486482619069215,0.1764745940498268,0.1399802953584016,348,0.483111674317422,F0
PHQ,F0final_sma_qregc1,0.05312602803124189,0.04225770130406238,-0.02969754459417165,0.13594960065665543,0.2086842564069744,348,0.5658230501642498,F0
PHQ,F0final_sma_qregc2,-0.05838275419144309,0.04215315291108536,-0.14100141573198013,0.02423590734909395,0.16604784369549452,348,0.5042934512233537,F0
PHQ,F0final_sma_qregc3,0.06902176770151419,0.06984334204724667,-0.06786866727100127,0.20591220267402965,0.3230366412671354,348,0.7159190428082459,F0
PHQ,F0final_sma_qregerrQ,0.07849517849167273,0.051394869200266736,-0.02223691413099696,0.17922727111434242,0.12668742204104083,348,0.47219857306206126,F0
PHQ,F0final_sma_centroid,-0.04810394954652553,0.04094856494532948,-0.12836166205797067,0.03215376296491961,0.24009843483940774,348,0.5790609310832775,F0
PHQ,F0final_sma_quartile1,0.00727663989173017,0.08365775378334901,-0.15668954455115336,0.17124282433461369,0.9306865689626981,348,0.9531482883212964,F0
PHQ,F0final_sma_quartile2,0.035843595862735826,0.09009453399151833,-0.14073844596455978,0.21242563769003145,0.6907449679234521,348,0.890581794815888,F0
PHQ,F0final_sma_quartile3,0.024505935277229832,0.0880776278483704,-0.14812304314929822,0.19713491370375788,0.7808349627006537,348,0.9018093935416001,F0
PHQ,F0final_sma_iqr1-2,0.005990799374706552,0.05603423409381295,-0.10383428135045324,0.11581588009986633,0.9148578397396008,348,0.9531482883212964,F0
PHQ,F0final_sma_iqr2-3,0.02348256244576055,0.06144278104795599,-0.09694307551821338,0.14390820040973448,0.7023235053131438,348,0.890581794815888,F0
PHQ,F0final_sma_iqr1-3,0.026065383536912345,0.055487100336665464,-0.08268733472951227,0.13481810180333698,0.6385295437033678,348,0.890581794815888,F0
PHQ,F0final_sma_percentile1.0,0.009140498590907572,0.0532127177706172,-0.09515451175899667,0.11343550894081181,0.8636161343916159,348,0.9453872893533838,F0
PHQ,F0final_sma_percentile99.0,0.0310897562184386,0.058049274459518074,-0.08268473105089764,0.14486424348777485,0.5922521194906399,348,0.8829940690587722,F0
PHQ,F0final_sma_pctlrange0-1,0.032045318077591874,0.058341129928244695,-0.0823011953991396,0.14639183155432334,0.5828168125958517,348,0.8829940690587722,F0
PHQ,F0final_sma_stddev,0.0803440781039674,0.057649249274144596,-0.03264637420912786,0.19333453041706267,0.16341702339041897,348,0.5042934512233537,F0
PHQ,F0final_sma_skewness,-0.04827278268931492,0.06761667193275735,-0.18079902443197965,0.0842534590533498,0.4752776713229604,348,0.839732625683695,F0
PHQ,F0final_sma_kurtosis,-0.11683699129765433,0.05628754916214911,-0.2271585604334943,-0.006515422161814374,0.037920184312193024,348,0.23918885489229447,F0
PHQ,F0final_sma_upleveltime25,0.00035205854375152843,0.0733962055110485,-0.14350186085980376,0.14420597794730683,0.9961728130571473,348,0.9961728130571473,F0
PHQ,F0final_sma_upleveltime50,0.04246141019155007,0.050588766983352615,-0.05669075111811005,0.14161357150121018,0.40127594233572395,348,0.8214481070469577,F0
PHQ,F0final_sma_upleveltime75,0.048159321222626644,0.04825844253567084,-0.046425488097284,0.1427441305425373,0.31830552909900445,348,0.7159190428082459,F0
PHQ,F0final_sma_upleveltime90,-0.013710330058833693,0.0472913131930461,-0.10639960069880795,0.07897894058114056,0.7718833852034271,348,0.9018093935416001,F0
PHQ,F0final_sma_risetime,0.07476421545995462,0.058624173759019994,-0.04013705373114268,0.18966548465105193,0.2021982093430975,348,0.5658230501642498,F0
PHQ,F0final_sma_leftctime,-0.050183215815755314,0.06413246608915693,-0.17588053959023925,0.07551410795872861,0.43392480573957926,348,0.8336054740949762,F0
PHQ,F0final_sma_lpgain,0.07303351517234283,0.05765452134891165,-0.039967270217419665,0.18603430056210532,0.2052468652783177,348,0.5658230501642498,F0
PHQ,F0final_sma_lpc0,-0.017508997242264703,0.05483687516618325,-0.12498729759270276,0.08996930310817335,0.7495047985347802,348,0.8907158475340867,F0
PHQ,F0final_sma_lpc1,0.02588666892555337,0.0544155621536813,-0.08076587309416279,0.13253921094526955,0.6342725911895133,348,0.890581794815888,F0
PHQ,F0final_sma_lpc2,-0.0439232929471484,0.045902580414355396,-0.13389069735673864,0.046044111462441854,0.33862747732985055,348,0.7307224510802037,F0
PHQ,F0final_sma_lpc3,0.02954295790714932,0.041952695410431735,-0.052682814151675694,0.11176872996597434,0.48131016350163003,348,0.839732625683695,F0
PHQ,F0final_sma_lpc4,0.004252587090072548,0.04523221727134471,-0.08440092970265367,0.09290610388279877,0.9250958330610509,348,0.9531482883212964,F0
PHQ,F0final_sma_de_amean,0.02348510111040651,0.04339246034555331,-0.06156255836746044,0.10853276058827346,0.5883522417080784,348,0.8829940690587722,F0
PHQ,F0final_sma_de_flatness,-0.07558171446816728,0.04289410079169176,-0.15965260716911414,0.008489178232779587,0.07806020343603166,348,0.4267291121169731,F0
PHQ,F0final_sma_de_posamean,-0.09720706540743584,0.048104292137799536,-0.19148974549931622,-0.002924385315555472,0.043304968420426436,348,0.2536433864624977,F0
PHQ,F0final_sma_de_rqmean,-0.006830001191027683,0.043641698335835755,-0.09236615815342737,0.07870615577137201,0.8756375574854348,348,0.9453872893533838,F0
PHQ,F0final_sma_de_range,0.05023556475462829,0.042638305146015895,-0.03333397769339172,0.1338051072026483,0.23872516821692735,348,0.5790609310832775,F0
PHQ,F0final_sma_de_maxPos,-0.060339439378187885,0.04319503241792287,-0.1450001472283568,0.024321268471981024,0.16244156559285083,348,0.5042934512233537,F0
PHQ,F0final_sma_de_minPos,-0.06980357462403383,0.04429140871702293,-0.15661314053394218,0.017005991285874517,0.1150241668692851,348,0.4613731181264031,F0
PHQ,F0final_sma_de_linregc1,-0.009069577612564179,0.04425060050720503,-0.09579916090095589,0.07766000567582754,0.8376038265693785,348,0.9408700517628635,F0
PHQ,F0final_sma_de_linregc2,0.015183807931704063,0.04268626471273123,-0.06847973353979214,0.09884734940320028,0.722059918543452,348,0.890581794815888,F0
PHQ,F0final_sma_de_linregerrQ,-0.18347043160103613,0.048534886398892696,-0.27859706093660874,-0.08834380226546353,0.0001567172931083503,348,0.002111757336432956,F0
PHQ,F0final_sma_de_qregc1,0.009793919168559108,0.04378645890536814,-0.07602596329650557,0.09561380163362379,0.8230105028195526,348,0.937317517100046,F0
PHQ,F0final_sma_de_qregc2,-0.014703620966482506,0.04404932711160613,-0.10103871564845429,0.07163147371548928,0.738531244481468,348,0.890581794815888,F0
PHQ,F0final_sma_de_qregc3,0.015480289919527733,0.04269143829465487,-0.06819339158620988,0.09915397142526533,0.7168971582219896,348,0.890581794815888,F0
PHQ,F0final_sma_de_qregerrQ,-0.18394612992602713,0.048525381127012004,-0.27905412927105033,-0.08883813058100394,0.00015021125069621937,348,0.002111757336432956,F0
PHQ,F0final_sma_de_centroid,-0.06649258524353102,0.04187191711615601,-0.14856003475484303,0.015574864267781,0.11228644247059594,348,0.4613731181264031,F0
PHQ,F0final_sma_de_quartile1,0.19608979570426058,0.05111081339936894,0.09591444222095025,0.2962651491875709,0.00012476879500893855,348,0.002111757336432956,F0
PHQ,F0final_sma_de_quartile2,0.203124484067101,0.051759324776654334,0.10167807164074684,0.3045708964934552,8.694484107153616e-05,348,0.002111757336432956,F0
PHQ,F0final_sma_de_quartile3,-0.16810866793544055,0.05299503291929778,-0.27197702381677874,-0.06424031205410234,0.0015131016633869003,348,0.015509292049715727,F0
PHQ,F0final_sma_de_iqr1-2,-0.19151769453359574,0.05113725575106025,-0.2917448740738876,-0.0912905149933039,0.00018027196774427672,348,0.002111757336432956,F0
PHQ,F0final_sma_de_iqr2-3,-0.20383478254910745,0.05121814465570247,-0.30422050142924695,-0.10344906366896796,6.899133983883508e-05,348,0.002111757336432956,F0
PHQ,F0final_sma_de_iqr1-3,-0.1960843151244525,0.05110358562493388,-0.2962455024301818,-0.09592312781872327,0.00012454788989926422,348,0.002111757336432956,F0
PHQ,F0final_sma_de_percentile1.0,0.15162102728126314,0.0501619033908234,0.05330550323927166,0.24993655132325462,0.0025058589505518275,348,0.022831159327249984,F0
PHQ,F0final_sma_de_percentile99.0,-0.1492618641318309,0.050211623971709515,-0.24767483872164958,-0.05084888954201222,0.0029523554160919567,348,0.02401236382514608,F0
PHQ,F0final_sma_de_pctlrange0-1,-0.14825702517274028,0.050328214575140105,-0.2468985131462187,-0.04961553719926186,0.003221170757031791,348,0.02401236382514608,F0
PHQ,F0final_sma_de_stddev,-0.006798073576779921,0.04364113096533954,-0.09233311851344113,0.0787369713598813,0.8762126096445997,348,0.9453872893533838,F0
PHQ,F0final_sma_de_skewness,-0.024199698805639623,0.04248734354639344,-0.10747336195535107,0.05907396434407181,0.5689664660106026,348,0.8829940690587722,F0
PHQ,F0final_sma_de_kurtosis,0.12011380659674323,0.04415399055074221,0.03357357534356663,0.2066540378499198,0.006521509178806562,348,0.04456364605517818,F0
PHQ,F0final_sma_de_upleveltime25,0.06905664875594293,0.04181437594594357,-0.012898022134124415,0.15101131964601028,0.09863551132675553,348,0.4613731181264031,F0
PHQ,F0final_sma_de_upleveltime50,0.018852166457896797,0.041883773724436926,-0.06323852157862463,0.10094285449441821,0.6526335183080085,348,0.890581794815888,F0
PHQ,F0final_sma_de_upleveltime75,-0.02679825067188998,0.04369524354829956,-0.11243935432226328,0.05884285297848331,0.5396786318038317,348,0.8829940690587722,F0
PHQ,F0final_sma_de_upleveltime90,-0.07706655699213738,0.045759787303707666,-0.16675409204761765,0.012620978063342878,0.09215179164965616,348,0.4613731181264031,F0
PHQ,F0final_sma_de_risetime,-0.05523317958841042,0.06027729335827955,-0.17337450365619372,0.0629081444793729,0.3595000367668477,348,0.7558718721764491,F0
PHQ,F0final_sma_de_leftctime,0.0455957741502443,0.05542749691774861,-0.06304012356174785,0.15423167186223644,0.41072405352347885,348,0.8214481070469577,F0
PHQ,F0final_sma_de_lpgain,-0.0031737641149245524,0.043266487689226626,-0.08797452172335436,0.08162699349350526,0.941524528707622,348,0.9531482883212964,F0
PHQ,F0final_sma_de_lpc0,-0.015042638827259565,0.04242687242441265,-0.09819778075578392,0.06811250310126479,0.7229233629192819,348,0.890581794815888,F0
PHQ,F0final_sma_de_lpc1,0.04888045492061365,0.04160773605398725,-0.03266920922345006,0.13043011906467736,0.24007775429537892,348,0.5790609310832775,F0
PHQ,F0final_sma_de_lpc2,-0.059971649715750586,0.04078031510377221,-0.13989959859733891,0.019956299165837743,0.14139853882461131,348,0.483111674317422,F0
PHQ,F0final_sma_de_lpc3,-0.017307394426442146,0.04204299345163057,-0.09971014739389139,0.06509535854100709,0.6805890702397289,348,0.890581794815888,F0
PHQ,F0final_sma_de_lpc4,0.06497873731185985,0.04158484108385805,-0.016526053515323505,0.1464835281390432,0.11815653025188372,348,0.4613731181264031,F0
PHQ,F0final_sma_ff0_nnz,-0.03540464396056593,0.06246604940036138,-0.15783585104177406,0.0870265631206422,0.5708621757256185,348,0.8829940690587722,F0
PHQ,F0final_sma_ff0_meanSegLen,-0.035581597966643806,0.05586874979953685,-0.1450823354350154,0.07391913950172779,0.5242040768859857,348,0.877239475605119,F0
PHQ,F0final_sma_ff0_maxSegLen,-0.03772610069900584,0.04964462347954303,-0.13502777474496172,0.059575573346950045,0.4473004982948653,348,0.8336054740949762,F0
PHQ,F0final_sma_ff0_segLenStddev,-0.03483489740412169,0.05408979689129437,-0.14084895124214522,0.07117915643390185,0.5195626278536314,348,0.877239475605119,F0
BAI,F0final_sma_amean,0.13673347207882894,0.08346267226803991,-0.026850359619999237,0.3003173037776571,0.10136768139646582,348,0.43748157234264196,F0
BAI,F0final_sma_flatness,-0.033307997264293565,0.057680841545159456,-0.1463603692907678,0.07974437476218064,0.5636332190982634,348,0.8720363012463697,F0
BAI,F0final_sma_posamean,0.13673347207882894,0.08346267226803991,-0.026850359619999237,0.3003173037776571,0.10136768139646582,348,0.43748157234264196,F0
BAI,F0final_sma_rqmean,0.13177814116849054,0.08233448303360313,-0.029594480263095746,0.29315076260007683,0.1094828580879983,348,0.445099510484815,F0
BAI,F0final_sma_range,0.0348021475590758,0.041419300635333924,-0.046378189951015676,0.11598248506916728,0.40077391093886805,348,0.8624532381698774,F0
BAI,F0final_sma_maxPos,0.03478900005484027,0.036095826615160254,-0.03595752010307615,0.1055355202127567,0.33514839662384255,348,0.8141722789346729,F0
BAI,F0final_sma_minPos,0.014130333665398597,0.03613358833577517,-0.05669019810491733,0.08495086543571452,0.6957542648932478,348,0.9275431889423681,F0
BAI,F0final_sma_linregc1,-0.0035384215971501227,0.03461274542866388,-0.07137815604338472,0.06430131284908448,0.9185750187094732,348,0.9933558203038022,F0
BAI,F0final_sma_linregc2,0.017742906248836347,0.06366863634105518,-0.10704532792440986,0.14253114042208256,0.7804936589880902,348,0.9275431889423681,F0
BAI,F0final_sma_linregerrQ,0.03041133985602074,0.04593076638564307,-0.059611308042162636,0.12043398775420411,0.5078990514856251,348,0.8651333545806297,F0
BAI,F0final_sma_qregc1,0.0443293821791283,0.03596634212778614,-0.026163353046978234,0.11482211740523485,0.21775338306317393,348,0.6613250893029726,F0
BAI,F0final_sma_qregc2,-0.027672757206597034,0.03595879008917911,-0.09815069070902394,0.04280517629582986,0.44155581304691105,348,0.8624532381698774,F0
BAI,F0final_sma_qregc3,0.02780150765016152,0.06251291208687212,-0.09472154860882646,0.1503245639091495,0.6565132648810469,348,0.9275431889423681,F0
BAI,F0final_sma_qregerrQ,0.031022219735614608,0.04597633696674432,-0.05908974486028178,0.12113418433151099,0.49983894668192386,348,0.8651333545806297,F0
BAI,F0final_sma_centroid,-0.012517260986043463,0.03467983665377781,-0.08048849181718003,0.055453969845093105,0.718146009114828,348,0.9275431889423681,F0
BAI,F0final_sma_quartile1,0.1182161350134684,0.07973194542067215,-0.038055606428362296,0.2744878764552991,0.13816220400764925,348,0.5107107602366018,F0
BAI,F0final_sma_quartile2,0.16241608409304567,0.08772175208861133,-0.009515390661383794,0.33434755884747513,0.06409886705978472,348,0.36020505883894965,F0
BAI,F0final_sma_quartile3,0.1259919678346718,0.08607174628861194,-0.04270555497747669,0.29468949064682026,0.14324814006636394,348,0.5107107602366018,F0
BAI,F0final_sma_iqr1-2,0.02926649722142419,0.050127249352860774,-0.06898110615424166,0.12751410059709004,0.5593252260283457,348,0.8720363012463697,F0
BAI,F0final_sma_iqr2-3,0.03185776487137656,0.05676030999360811,-0.07939039846742424,0.14310592821017734,0.5746146222223258,348,0.8725629448561244,F0
BAI,F0final_sma_iqr1-3,0.049743926835841876,0.05005160890203691,-0.048355423980434825,0.14784327765211858,0.3202945831378966,348,0.8141722789346729,F0
BAI,F0final_sma_percentile1.0,0.04514568500333198,0.047107043010057546,-0.04718242271456011,0.13747379272122406,0.33787933983364915,348,0.8141722789346729,F0
BAI,F0final_sma_percentile99.0,0.04817706432311663,0.05344492268142529,-0.056573059289004794,0.15292718793523805,0.36735767144963083,348,0.8141722789346729,F0
BAI,F0final_sma_pctlrange0-1,0.03563176827728118,0.05385331467387699,-0.06991878893162012,0.14118232548618248,0.5081988572887417,348,0.8651333545806297,F0
BAI,F0final_sma_stddev,0.05751106649096058,0.05336623281517787,-0.04708482781736763,0.16210696079928877,0.2811820685562191,348,0.7950665386762057,F0
BAI,F0final_sma_skewness,-0.0013279067756652204,0.06069225734937563,-0.12028254532087786,0.11762673176954742,0.9825442019447201,348,0.9933558203038022,F0
BAI,F0final_sma_kurtosis,-0.06493315574373278,0.050275693239325445,-0.16347170379059453,0.03360539230312898,0.19651589522853563,348,0.6197809003361509,F0
BAI,F0final_sma_upleveltime25,0.021963096945588498,0.06636474471620173,-0.10810941254136174,0.15203560643253872,0.7406858424060319,348,0.9275431889423681,F0
BAI,F0final_sma_upleveltime50,0.00866247271341211,0.04476714105470757,-0.07907951144463918,0.0964044568714634,0.8465668652009728,348,0.939753272662601,F0
BAI,F0final_sma_upleveltime75,0.031627250909470585,0.04223414363475663,-0.05115014953254398,0.11440465135148514,0.453944587267915,348,0.8651333545806297,F0
BAI,F0final_sma_upleveltime90,0.00787299532292717,0.04109475540726696,-0.07267124522879871,0.08841723587465304,0.8480700265491765,348,0.939753272662601,F0
BAI,F0final_sma_risetime,0.08640552964348965,0.05466921326912223,-0.020744159427129163,0.19355521871410847,0.11398889902659896,348,0.445099510484815,F0
BAI,F0final_sma_leftctime,-0.04852823536573384,0.06308504984669222,-0.17217266102816464,0.07511619029669697,0.44174434150164454,348,0.8624532381698774,F0
BAI,F0final_sma_lpgain,0.02263578923533985,0.051821125863651084,-0.07893175109573337,0.12420332956641307,0.6622518999005351,348,0.9275431889423681,F0
BAI,F0final_sma_lpc0,0.01534817967191049,0.04924359680868477,-0.0811674965423232,0.11186385588614418,0.7552847258129693,348,0.9275431889423681,F0
BAI,F0final_sma_lpc1,0.00039973888585552653,0.04800318682022901,-0.09368477842494113,0.09448425619665218,0.9933558203038022,348,0.9933558203038022,F0
BAI,F0final_sma_lpc2,-0.008221491230915172,0.03951288593567146,-0.08566532459007048,0.06922234212824013,0.8351734207469415,348,0.939753272662601,F0
BAI,F0final_sma_lpc3,-0.012477652456638575,0.03558278968764094,-0.08221863871387806,0.05726333380060091,0.72583940120697,348,0.9275431889423681,F0
BAI,F0final_sma_lpc4,0.02515555617437716,0.0388189116642361,-0.050928112606567405,0.10123922495532173,0.5169699313957421,348,0.8651333545806297,F0
BAI,F0final_sma_de_amean,-0.0016924162603731176,0.037088027569777936,-0.07438361455476646,0.07099878203402023,0.9636032327527783,348,0.9933558203038022,F0
BAI,F0final_sma_de_flatness,-0.0647495802559249,0.036322516751241866,-0.13594040491621176,0.006441244404361973,0.07464667757256335,348,0.36020505883894965,F0
BAI,F0final_sma_de_posamean,-0.10461059713704875,0.04198779656821206,-0.18690516620093886,-0.022316028073158634,0.012722200764855284,348,0.08693503855984445,F0
BAI,F0final_sma_de_rqmean,0.0003810692621411363,0.037291658225459524,-0.07270923778353638,0.07347137630781866,0.9918468632415485,348,0.9933558203038022,F0
BAI,F0final_sma_de_range,0.03466760807452869,0.036265278947137325,-0.036411032551159114,0.1057462487002165,0.33910007822027877,348,0.8141722789346729,F0
BAI,F0final_sma_de_maxPos,-0.04877100467426553,0.03681472724457909,-0.12092654417430607,0.023384534825774995,0.18524782220861102,348,0.6076128568442442,F0
BAI,F0final_sma_de_minPos,-0.026594077394995846,0.03769999115728704,-0.10048470228075695,0.047296547490765256,0.48055303287423645,348,0.8651333545806297,F0
BAI,F0final_sma_de_linregc1,-0.007611922518994794,0.03794303114632804,-0.08197889703007928,0.06675505199208968,0.8410000130893884,348,0.939753272662601,F0
BAI,F0final_sma_de_linregc2,0.021924794248780476,0.036260036852517157,-0.04914357206024825,0.0929931605578092,0.5454085900238821,348,0.8720363012463697,F0
BAI,F0final_sma_de_linregerrQ,-0.11957250307951992,0.043667727414617934,-0.20515967609888341,-0.0339853300601564,0.006176990456012435,348,0.04604665612663815,F0
BAI,F0final_sma_de_qregc1,0.010940062169267137,0.037468443980856754,-0.062496738589968674,0.08437686292850295,0.77030138726197,348,0.9275431889423681,F0
BAI,F0final_sma_de_qregc2,-0.009719489878006353,0.037712824369063105,-0.08363526739665453,0.06419628764064181,0.7966201284188248,348,0.9331835790049091,F0
BAI,F0final_sma_de_qregc3,0.02220420589385232,0.036263073601831015,-0.048870112334461646,0.09327852412216628,0.540333344232681,348,0.8720363012463697,F0
BAI,F0final_sma_de_qregerrQ,-0.11982436309169216,0.04365890616277001,-0.20539424677513518,-0.03425447940824913,0.006059260301733918,348,0.04604665612663815,F0
BAI,F0final_sma_de_centroid,-0.06317490344572892,0.03544283049928255,-0.1326415747344805,0.006291767843022655,0.07467665853978224,348,0.36020505883894965,F0
BAI,F0final_sma_de_quartile1,0.17482568058174017,0.046085287354916384,0.08450017714892488,0.26515118401455545,0.00014852378825462164,348,0.0035546817183836833,F0
BAI,F0final_sma_de_quartile2,0.18063949202457052,0.04670307259643304,0.08910315176820222,0.27217583228093883,0.000109808685071291,348,0.0035546817183836833,F0
BAI,F0final_sma_de_quartile3,-0.14569072038317557,0.04802992160353032,-0.23982763690637726,-0.051553803859973865,0.0024186897117414474,348,0.022036950706977632,F0
BAI,F0final_sma_de_iqr1-2,-0.1700690822470275,0.046146633632557645,-0.26051482217460525,-0.07962334231944974,0.00022833831352966018,348,0.003744748341886427,F0
BAI,F0final_sma_de_iqr2-3,-0.17735190835243902,0.046143106404018724,-0.26779073503911527,-0.0869130816657628,0.0001212825816696427,348,0.0035546817183836833,F0
BAI,F0final_sma_de_iqr1-3,-0.17302769568036047,0.04608030151708013,-0.26334342705058394,-0.082711964310137,0.00017339910821383822,348,0.0035546817183836833,F0
BAI,F0final_sma_de_percentile1.0,0.14297121151812917,0.045079735664691034,0.05461655318274894,0.2313258698535094,0.0015164425653984381,348,0.01554353629533399,F0
BAI,F0final_sma_de_percentile99.0,-0.14762592305750727,0.04489024195217803,-0.23560918054106522,-0.05964266557394933,0.0010068801780030495,348,0.013760695766041678,F0
BAI,F0final_sma_de_pctlrange0-1,-0.14453447084454898,0.045200413714787856,-0.2331256538118435,-0.05594328787725447,0.0013855904989475108,348,0.01554353629533399,F0
BAI,F0final_sma_de_stddev,0.0004332633815068619,0.03729107188288525,-0.0726558944538425,0.07352242121685622,0.990730049629627,348,0.9933558203038022,F0
BAI,F0final_sma_de_skewness,-0.01795295826436124,0.03624616106787395,-0.08899412853523203,0.05308821200650956,0.6203838011378893,348,0.9249358489692167,F0
BAI,F0final_sma_de_kurtosis,0.06830390658691705,0.03829291459293903,-0.006748826878311701,0.14335664005214582,0.07446888179844124,348,0.36020505883894965,F0
BAI,F0final_sma_de_upleveltime25,0.04060426171012377,0.03568818477620891,-0.02934329512485634,0.11055181854510387,0.25522454357613034,348,0.7474433061872388,F0
BAI,F0final_sma_de_upleveltime50,0.010359844432080939,0.03560805819551153,-0.05943066719052797,0.08015035605468984,0.7710964354998034,348,0.9275431889423681,F0
BAI,F0final_sma_de_upleveltime75,-0.03369159551445224,0.03737633973178423,-0.10694787526268279,0.03956468423377831,0.36736767718660246,348,0.8141722789346729,F0
BAI,F0final_sma_de_upleveltime90,-0.07290657773449172,0.039555628314719156,-0.15043418461719404,0.004621029148210623,0.06530850985574743,348,0.36020505883894965,F0
BAI,F0final_sma_de_risetime,-0.04155339474228187,0.05802348209959904,-0.15527732991510051,0.07217054043053676,0.4739000306531689,348,0.8651333545806297,F0
BAI,F0final_sma_de_leftctime,-0.016100225750432146,0.0505092034406348,-0.11509644538188293,0.08289599388101865,0.7499098328712592,348,0.9275431889423681,F0
BAI,F0final_sma_de_lpgain,-0.01100958923453075,0.03690028662725871,-0.08333282204316281,0.0613136435741013,0.7654280071171284,348,0.9275431889423681,F0
BAI,F0final_sma_de_lpc0,-0.029641529843484515,0.03614290840068929,-0.10048032860536568,0.041197268918396646,0.4121475787028659,348,0.8624532381698774,F0
